"month","count","level_2","mean","median","p25","p75","p9","p91","stdDev","model","region","wateryear","source","cropname","include"
"MAR",6789,409,0.656338798433365,0.653846153846157,0.538461538461538,0.769230769230771,0.346153846153846,0.961538461538461,0.210796078835068,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Olives","yes"
"MAR",24842,412,0.205370433447078,0.192307692307693,0.04,0.307692307692309,0,0.461538461538461,0.174393747831049,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pears","yes"
"MAR",23,425,0.224347826086956,0.04,0,0.384615384615385,0,0.769230769230769,0.340606354750021,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Citrus","yes"
"MAR",59673,500,0.332233874043738,0.230769230769231,0,0.592592592592593,0,0.887657821217473,0.347229753863189,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Almonds","yes"
"MAR",1217,502,0.044037858729724,0,0,0.0370370370370371,0,0.148148148148148,0.0981297283096092,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pistachios","yes"
"MAR",23644,503,0.115167643405675,0,0,0.153846153846154,0,0.461538461538461,0.204618323553136,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Walnuts","yes"
"MAR",1004,752,0.212826017865859,0.192307692307692,0.0381054131054131,0.346153846153846,0,0.461538461538462,0.186071028510281,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Young Orchard","yes"
"MAR",25,756,0.00461538461538462,0,0,0,0,0,0.0165697378681062,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Nursery","no"
"MAR",190726,800,0.824646373716743,0.840000000000009,0.720000000000014,0.920000000000022,0.559876729306938,1.03999999999999,0.192848558484313,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pasture","yes"
"MAR",9455,908,0.338814139852745,0.346153846153845,0.192307692307693,0.5,0,0.615384615384615,0.213417894324009,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Turf","yes"
"MAR",216459,913,0.510813337738344,0.519562773910802,0.229628938543432,0.805066517205644,0,1,0.348340939716206,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Semi-agricultural/ROW","yes"
"MAR",7825,914,0.289631988931669,0.24,0.0763011115123791,0.423076923076923,0,0.692307692307693,0.254097904709729,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Other Deciduous","yes"
"MAR",364000,916,0.750283154722766,0.885057524948231,0.423076923076923,1.07677214237048,0.0762907359648323,1.15384615384616,0.390658560584198,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Fallow","yes"
"MAR",12356,2002,0.975603939721777,1.04,0.807692307692308,1.15384615384615,0.519280423280423,1.32,0.297265654569813,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Floating Vegetation","no"
"MAR",30267,2003,0.67917219368701,0.73076923076923,0.384615384615385,1,0.0800000000000001,1.16,0.370282258980788,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Forage Grass","yes"
"MAR",102274,2004,0.906066965968795,0.961203248376107,0.692307692307692,1.1168045797554,0.440958605664488,1.30769230769231,0.319718646313604,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Riparian","no"
"MAR",284712,2005,0.791239554596842,0.84,0.576923076923078,1.03924520320416,0.307692307692307,1.19659409103008,0.327841758558417,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Upland Herbaceous","no"
"MAR",281522,2006,0.208608240218695,0.116105332758373,0,0.307692307692311,0,0.653846153846156,0.268659051290472,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Urban","no"
"MAR",284004,2007,0.849355292526085,0.923268635374081,0.559985884250859,1.11642194000949,0.519996172624203,1.16000074771946,0.294810106233,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Water","no"
"MAR",101345,2008,0.890051089203488,0.88236531644518,0.653846153846155,1.11798558739735,0.423076923076923,1.36,0.343543429555007,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Wet herbaceous/sub irrigated pasture","yes"
"MAY",720,0,0.572718358638408,0.509819021948402,0.315816993464052,0.844506960016711,0.2055978051598,1.07583454281567,0.319035685366647,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson",NA,"no"
"MAY",292069,1,0.917478829512648,0.921135064566095,0.830188679245282,1.01935398970175,0.737367851856036,1.09665203335454,0.140507965994949,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Alfalfa","yes"
"MAY",61001,12,0.752426328590687,0.752115704772475,0.50955367487273,1,0.324552968176911,1.15771089831281,0.296771564029676,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Safflower","yes"
"MAY",0,14,NA,NA,NA,NA,NA,NA,NA,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Sudan Grass","no"
"MAY",1145,22,0.507389989922743,0.538461538461539,0.365384615384615,0.634615384615384,0.269230769230769,0.711538461538461,0.15916335926651,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Sunflower","yes"
"MAY",319254,23,0.443315970839643,0.403508784603828,0.251150619094167,0.596577849860982,0.135600327682764,0.808721209940532,0.247188568351922,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Corn","yes"
"MAY",35959,24,0.537887090786917,0.588235294117647,0.235294117647058,0.788418143731242,0.0755146152285525,0.923109538331072,0.324336425377516,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Rice","yes"
"MAY",5657,108,0.865041519770952,0.865384615384614,0.788461538461539,0.96078431372549,0.673076923076923,1.03921568627451,0.13199519203364,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Bush Berries","yes"
"MAY",167842,109,0.538694703980385,0.547403309683852,0.415287287099999,0.660372116100222,0.284343802650438,0.773867399446914,0.183581202032714,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Vineyards","yes"
"MAY",1396,201,0.403990111804034,0.38,0.313725490196079,0.470588235294118,0.274509803921569,0.6,0.11925601258577,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Asparagus","yes"
"MAY",814,211,0.997398127115106,1.05674700175693,0.849056603773585,1.11320754716981,0.754716981132076,1.15384615384615,0.147696818464264,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Carrots","yes"
"MAY",17159,246,0.56029303658745,0.519230769230769,0.269230769230769,0.8079016411745,0.153512442659943,1.07667628376512,0.324413135072347,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Potatoes","yes"
"MAY",13655,277,0.475386396307746,0.461538461538461,0.307671376242805,0.622315608919382,0.190985007185398,0.793319214478244,0.216423214081178,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Cucurbit","yes"
"MAY",112682,278,0.494436374796152,0.46153846153846,0.324444509033199,0.643990560355767,0.222150994978839,0.825421367740915,0.225590288908243,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Tomatoes","yes"
"MAY",11740,279,0.555060238521175,0.529048216735835,0.325650705792508,0.763361344537815,0.199830966869506,0.961741408575435,0.273080479471091,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Truck Crops","yes"
"MAY",16,284,0.630102040816326,0.581632653061224,0.530612244897959,0.744897959183674,0.489795918367347,0.836734693877551,0.129851699924739,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Eucalyptus","no"
"MAY",12882,403,0.915316061566177,0.959451590159873,0.794260287068633,1.05836181133159,0.631313911703295,1.13469251336899,0.191984425296811,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Cherries","yes"
"MAY",6789,409,0.91088806426926,0.943306227097143,0.867924528301886,1,0.641697548862845,1.09603232493161,0.15912158626564,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Olives","yes"
"MAY",24842,412,0.886192069145501,0.904564690398531,0.788461538461539,1,0.660377358490566,1.0765518717436,0.159110661736808,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pears","yes"
"MAY",23,425,0.606703386851049,0.551020408163265,0.510204081632653,0.69811320754717,0.448979591836735,0.830188679245283,0.163575630978142,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Citrus","yes"
"MAY",59673,500,0.64854410804996,0.615353485041869,0.384722101307841,0.923192463592868,0.211890759755578,1.11520097153521,0.328424225865968,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Almonds","yes"
"MAY",1217,502,0.396770992829216,0.365384615384615,0.211538461538461,0.423076923076923,0.153846153846154,0.877551020408163,0.242182869332451,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pistachios","yes"
"MAY",23644,503,0.747681557244687,0.752379582318406,0.528577713524717,1,0.339633740288568,1.1186521120076,0.283332989837223,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Walnuts","yes"
"MAY",1004,752,0.574417952899824,0.557692307692307,0.48076923076923,0.653846153846154,0.403846153846154,0.75,0.127169569355163,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Young Orchard","yes"
"MAY",25,756,0.602479784366577,0.584905660377358,0.528301886792453,0.673469387755102,0.490566037735849,0.73469387755102,0.0920170436379927,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Nursery","no"
"MAY",190726,800,0.950888093539531,0.980498017378374,0.863193666862666,1.07663300472053,0.699730166193093,1.13730421193642,0.170120398051269,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pasture","yes"
"MAY",9455,908,0.805649623812504,0.865173453996982,0.725490196078431,0.942573081408527,0.480769230769231,1.01907869969468,0.209109381756624,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Turf","yes"
"MAY",216459,913,0.668896274590466,0.683916915480761,0.470919192308112,0.867924528301886,0.294035261163289,1.01934074169793,0.262260287504812,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Semi-agricultural/ROW","yes"
"MAY",7825,914,0.788331687195622,0.846838236161752,0.591084194871979,1,0.37044605076073,1.07650951199338,0.25869088982026,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Other Deciduous","yes"
"MAY",364000,916,0.710010854609159,0.73076923076923,0.432715053992666,1.01930416006038,0.245156085476434,1.11478527368858,0.324008684217366,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Fallow","yes"
"MAY",12356,2002,1.11198282337431,1.11931596202117,1.03818530830095,1.27694989106754,0.825681492109039,1.34642423313007,0.192982114175228,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Floating Vegetation","no"
"MAY",30267,2003,0.637021665761042,0.637272727272727,0.384615384615385,0.903441717751084,0.173510475013455,1.05808549228155,0.311530449739753,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Forage Grass","yes"
"MAY",102274,2004,1.0824395536961,1.11468192577066,0.961879102730863,1.26923076923077,0.745098039215686,1.32558606385287,0.225144653003519,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Riparian","no"
"MAY",284712,2005,0.713342236121823,0.730759512905322,0.519853629308379,0.923564171677377,0.306348653405056,1.07928424139502,0.277978691056406,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Upland Herbaceous","no"
"MAY",281522,2006,0.449723699205862,0.416216086331247,0.294117647058824,0.597711478552599,0.142857142857143,0.801371707481276,0.239773566886663,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Urban","no"
"MAY",284004,2007,1.06296449324054,1.07955638636192,1,1.09682772728974,0.959762763746703,1.15280230504694,0.116705688102295,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Water","no"
"MAY",101345,2008,1.0507806061586,1.07656362510455,0.942280810919768,1.17393160439158,0.787585239946466,1.29411440502127,0.191201360491606,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Wet herbaceous/sub irrigated pasture","yes"
"NOV",720,0,0.129166666666667,0.0714285714285714,0,0.142857142857143,0,0.428571428571429,0.188147031747927,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson",NA,"no"
"NOV",292069,1,0.536569147310106,0.571428571428573,0.285714285714284,0.785714285714285,0.142857142857144,0.928571428571425,0.287833110392438,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Alfalfa","yes"
"NOV",61001,12,0.243942136779959,0.142857142857142,0.0714285714285716,0.357142857142857,0,0.642857142857142,0.251978295209483,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Safflower","yes"
"NOV",0,14,NA,NA,NA,NA,NA,NA,NA,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Sudan Grass","no"
"NOV",1145,22,0.178165938864628,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.0916292708189749,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Sunflower","yes"
"NOV",319254,23,0.219116619189908,0.0714285714285667,0.0714285714285667,0.214285714285711,0,0.714285714285714,0.283802602469676,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Corn","yes"
"NOV",35959,24,0.614100185528755,0.642857142857145,0.214285714285714,0.857142857142855,0.0714285714285711,1.21428571428573,0.404614853630266,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Rice","yes"
"NOV",5657,108,0.301901563170789,0.214285714285715,0.142857142857142,0.428571428571429,0.0714285714285718,0.642857142857144,0.227816118694468,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Bush Berries","yes"
"NOV",167842,109,0.377794507419387,0.357142857142855,0.142857142857144,0.571428571428567,0.0714285714285724,0.785714285714288,0.265952589193787,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Vineyards","yes"
"NOV",1396,201,0.473342202210398,0.428571428571429,0.285714285714285,0.714285714285712,0.142857142857143,0.785714285714288,0.23390970951103,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Asparagus","yes"
"NOV",814,211,0.416988416988417,0.428571428571429,0.142857142857143,0.642857142857144,0.0714285714285714,0.785714285714285,0.261890603645507,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Carrots","yes"
"NOV",17159,246,0.0893367079333631,0.0714285714285724,0,0.0714285714285724,0,0.214285714285714,0.131943289786599,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Potatoes","yes"
"NOV",13655,277,0.169974368363237,0.0714285714285714,0.0714285714285714,0.214285714285714,0,0.5,0.189923902261452,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Cucurbit","yes"
"NOV",112682,278,0.151085101689457,0.0714285714285711,0,0.214285714285714,0,0.5,0.201230041770787,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Tomatoes","yes"
"NOV",11740,279,0.225486736432221,0.142857142857143,0.0714285714285715,0.357142857142857,0,0.642857142857143,0.245044677457422,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Truck Crops","yes"
"NOV",16,284,0.0580357142857143,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0.0714285714285714,0.0278794553499929,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Eucalyptus","no"
"NOV",12882,403,0.332462794153525,0.214285714285715,0.142857142857143,0.5,0.0714285714285717,0.714285714285714,0.271042351695076,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Cherries","yes"
"NOV",6789,409,0.578646129242679,0.571428571428573,0.5,0.714285714285715,0.214285714285715,0.857142857142857,0.221751426769789,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Olives","yes"
"NOV",24842,412,0.39030673858787,0.357142857142859,0.142857142857143,0.571428571428569,0.142857142857143,0.785714285714283,0.26210070934812,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pears","yes"
"NOV",23,425,0.133540372670807,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.214285714285714,0.155217378877016,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Citrus","yes"
"NOV",59673,500,0.366022201953027,0.285714285714286,0.071428571428572,0.642857142857143,0,0.857142857142861,0.329698472333783,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Almonds","yes"
"NOV",1217,502,0.0861603474586213,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.142857142857143,0.0542970399151876,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pistachios","yes"
"NOV",23644,503,0.399258646107741,0.357142857142857,0.142857142857142,0.642857142857142,0.0714285714285714,0.928571428571427,0.316335117082916,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Walnuts","yes"
"NOV",1004,752,0.477376209447925,0.5,0.285714285714286,0.642857142857143,0.142857142857143,0.714285714285712,0.201315886223434,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Young Orchard","yes"
"NOV",25,756,0.18,0.142857142857143,0.0714285714285714,0.285714285714286,0,0.357142857142857,0.132664991614216,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Nursery","no"
"NOV",190726,800,0.311400722951839,0.214285714285714,0.142857142857139,0.5,0.071428571428571,0.642857142857136,0.239646752698427,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pasture","yes"
"NOV",9455,908,0.500778121930952,0.5,0.285714285714285,0.714285714285713,0.142857142857142,0.928571428571426,0.283080591954737,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Turf","yes"
"NOV",216459,913,0.246725707870774,0.142857142857142,0.0714285714285709,0.357142857142858,0,0.642857142857142,0.257120089887137,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Semi-agricultural/ROW","yes"
"NOV",7825,914,0.259050661798266,0.142857142857143,0.0714285714285716,0.428571428571428,0,0.642857142857143,0.243363525233511,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Other Deciduous","yes"
"NOV",364000,916,0.205161891679751,0.0714285714285721,0.0714285714285721,0.285714285714285,0,0.642857142857143,0.244726679258329,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Fallow","yes"
"NOV",12356,2002,0.642799334042455,0.642857142857143,0.357142857142857,0.857142857142858,0.142857142857143,1.14285714285714,0.329818882020254,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Floating Vegetation","no"
"NOV",30267,2003,0.212867385035093,0.142857142857142,0,0.214285714285714,0,0.714285714285714,0.272464842258556,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Forage Grass","yes"
"NOV",102274,2004,0.431468408393141,0.357142857142858,0.214285714285712,0.642857142857143,0.142857142857142,0.857142857142857,0.290772210066795,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Riparian","no"
"NOV",284712,2005,0.166915037953141,0.0714285714285731,0,0.142857142857145,0,0.571428571428571,0.254382802120562,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Upland Herbaceous","no"
"NOV",281522,2006,0.113362112273394,0.0714285714285673,0.0714285714285673,0.142857142857135,0,0.214285714285715,0.156060331732103,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Urban","no"
"NOV",284004,2007,0.818023941312687,0.857142857142837,0.78571428571432,0.928571428571457,0.357142857142857,1,0.235519181547876,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Water","no"
"NOV",101345,2008,0.594677304539659,0.571428571428571,0.142857142857142,0.857142857142854,0.0714285714285714,1.28571428571429,0.415717631958659,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Wet herbaceous/sub irrigated pasture","yes"
"OCT",720,0,0.366858536343831,0.294117647058823,0.0591087344028521,0.636363636363636,0,0.877164502164502,0.330793673649064,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson",NA,"no"
"OCT",292069,1,0.717010326226302,0.75637185811604,0.575757575757572,0.879054791224248,0.393939393939393,0.96973180322651,0.225416340206802,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Alfalfa","yes"
"OCT",61001,12,0.324595859318045,0.294117647058824,0.09375,0.5,0.0300304207035117,0.696969696969697,0.253355048850428,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Safflower","yes"
"OCT",0,14,NA,NA,NA,NA,NA,NA,NA,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Sudan Grass","no"
"OCT",1145,22,0.500542543337302,0.484848484848485,0.393939393939394,0.606060606060608,0.303030303030303,0.696969696969696,0.144078119201085,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Sunflower","yes"
"OCT",319254,23,0.412432803847787,0.393939393939392,0.151515151515152,0.606060606060609,0.0300777386484798,0.878893228219983,0.296000872863125,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Corn","yes"
"OCT",35959,24,0.668695665924538,0.696969696969695,0.454545454545454,0.852941176470595,0.264705882352942,1.05986514764009,0.311359263624121,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Rice","yes"
"OCT",5657,108,0.692851355111284,0.727272727272728,0.606060606060607,0.818181818181817,0.454545454545454,0.878773952762922,0.159103633464261,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Bush Berries","yes"
"OCT",167842,109,0.463722507685958,0.470503503892665,0.323529411764704,0.617647058823535,0.176470588235295,0.735294117647066,0.210765327016285,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Vineyards","yes"
"OCT",1396,201,0.7110297549275,0.727272727272727,0.65625,0.787878787878787,0.575757575757576,0.84375,0.109765761393398,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Asparagus","yes"
"OCT",814,211,0.209403618494527,0.212121212121212,0.0303030303030303,0.363636363636364,0,0.454545454545454,0.187981715164009,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Carrots","yes"
"OCT",17159,246,0.313053158364995,0.242424242424242,0.090424137569467,0.470588235294118,0.0302313574180776,0.727272727272727,0.259945737180925,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Potatoes","yes"
"OCT",13655,277,0.378326944189346,0.393939393939394,0.181818181818182,0.575757575757576,0.0300242241418712,0.696969696969696,0.235884905579144,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Cucurbit","yes"
"OCT",112682,278,0.253441999445,0.212121212121213,0.0625,0.393939393939393,0,0.575757575757575,0.207709051767622,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Tomatoes","yes"
"OCT",11740,279,0.356525104234043,0.294117647058823,0.09375,0.617647058823529,0,0.787768308080808,0.282792953333078,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Truck Crops","yes"
"OCT",16,284,0.36328125,0.34375,0.28125,0.46875,0.25,0.5,0.113684626647307,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Eucalyptus","no"
"OCT",12882,403,0.678964896921214,0.71875,0.558823529411765,0.85294117647059,0.3125,0.939292230261087,0.235598557828589,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Cherries","yes"
"OCT",6789,409,0.71927772434648,0.757575757575758,0.636363636363637,0.852941176470586,0.484848484848485,0.91176470588235,0.167953632214908,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Olives","yes"
"OCT",24842,412,0.761612212713778,0.794117647058822,0.696969696969697,0.852941176470596,0.558823529411766,0.910304214015152,0.142109468741036,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pears","yes"
"OCT",23,425,0.521179667519182,0.5,0.4375,0.588235294117647,0.375,0.735294117647059,0.136414302165679,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Citrus","yes"
"OCT",59673,500,0.40117089377452,0.393939393939393,0.181818181818183,0.606060606060605,0.03125,0.787061925916389,0.261296793747262,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Almonds","yes"
"OCT",1217,502,0.331699102289757,0.28125,0.151515151515152,0.333333333333334,0.151515151515152,0.84375,0.238594074181753,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pistachios","yes"
"OCT",23644,503,0.552039618666942,0.606060606060607,0.333333333333333,0.786414873371394,0.0897969807391983,0.877503222655265,0.278779614901641,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Walnuts","yes"
"OCT",1004,752,0.453215546903298,0.454545454545454,0.393939393939394,0.515151515151515,0.333333333333333,0.545454545454546,0.0846836188140614,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Young Orchard","yes"
"OCT",25,756,0.314558823529412,0.3125,0.235294117647059,0.40625,0.1875,0.411764705882353,0.0850550020498643,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Nursery","no"
"OCT",190726,800,0.742144152375951,0.817071504952507,0.65625,0.909122510110626,0.3125,0.96969145220786,0.252092512669478,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Pasture","yes"
"OCT",9455,908,0.724937055250928,0.818181818181816,0.606060606060607,0.909750243072434,0.212121212121212,0.9698819919222,0.269952005407468,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Turf","yes"
"OCT",216459,913,0.450280417216258,0.440106436765577,0.21875,0.666666666666667,0.0625,0.847965396813251,0.275129286757758,"itrc","dsa",2016,"data/dsa_etrf/itrc-dsa-2016-etrf.geojson","Semi-agricultural/ROW","yes"
