"Crop","Station_ID","count","date","max","mean","min","model","stdDev"
"pasture","D12",12,2016-01-23,1,0.894727272727273,0.8,"sims",0.0408248290463841
"alfalfa","D14",16,2016-01-23,1.1,0.971447253705318,0.9,"sims",0.0695970545353763
"pasture","D04",12,2016-01-23,0.5,0.413899782135076,0.4,"sims",0.0372677996249964
"corn","D06",16,2016-01-23,1.1,0.862903225806452,0.3,"sims",0.217944947177034
"alfalfa","D10",15,2016-01-23,0.9,0.811256544502618,0.7,"sims",0.0718021974284602
"corn","D09",12,2016-01-23,0.6,0.250130890052356,0.1,"sims",0.192028643696715
"alfalfa","D13",16,2016-01-23,1.2,1.02202873313017,0.9,"sims",0.0788095013307428
"corn","D01",16,2016-01-23,0.4,0.288540305010893,0.2,"sims",0.0428478412525074
"pasture","D05",16,2016-01-23,0.7,0.673196327066025,0.6,"sims",0.0463512405443508
"alfalfa","D07",14,2016-01-23,1.2,1.02449869224063,0.9,"sims",0.0880630571852732
"corn","D08",9,2016-01-23,0.1,0.1,0.1,"sims",2.15079735662649e-09
"pasture","D03",15,2016-01-23,1,0.984451219512195,0.9,"sims",0.0399999999999993
"corn","D11",16,2016-01-23,0.7,0.463382737576286,0.2,"sims",0.154110350074225
"alfalfa","D02",16,2016-01-23,1.3,1.24720524017467,1.2,"sims",0.0500000000000061
"pasture","D12",12,2016-01-24,0.7,0.7,0.7,"sims",1.21667471666295e-08
"alfalfa","D14",16,2016-01-24,0.8,0.761072362685266,0.7,"sims",0.0463512405443472
"pasture","D04",12,2016-01-24,0.4,0.313899782135076,0.3,"sims",0.0372677996249979
"corn","D06",16,2016-01-24,0.9,0.686748038360942,0.3,"sims",0.161535599791501
"alfalfa","D10",15,2016-01-24,0.7,0.650828970331588,0.5,"sims",0.0618241233033056
"corn","D09",12,2016-01-24,0.4,0.188961605584642,0.1,"sims",0.116368667031408
"alfalfa","D13",16,2016-01-24,0.9,0.817849368741837,0.7,"sims",0.0599478940414077
"corn","D01",16,2016-01-24,0.3,0.232636165577342,0.2,"sims",0.0484122918275929
"pasture","D05",16,2016-01-24,0.6,0.561915172715348,0.4,"sims",0.0612372435695797
"alfalfa","D07",14,2016-01-24,0.9,0.789276373147341,0.7,"sims",0.0832993127835046
"corn","D08",9,2016-01-24,0.1,0.1,0.1,"sims",2.15079735662649e-09
"pasture","D03",15,2016-01-24,0.8,0.739024390243902,0.7,"sims",0.0471404520791094
"corn","D11",16,2016-01-24,0.6,0.326634699215344,0.1,"sims",0.126861144563653
"alfalfa","D02",16,2016-01-24,1,0.934410480349345,0.9,"sims",0.046351240544346
"pasture","D12",12,2016-01-25,0.7,0.688409090909091,0.6,"sims",0.0276385399196292
"alfalfa","D14",16,2016-01-25,0.8,0.738840453356582,0.7,"sims",0.0500000000000006
"pasture","D04",12,2016-01-25,0.4,0.313899782135076,0.3,"sims",0.0372677996249979
"corn","D06",16,2016-01-25,0.9,0.659197907585004,0.3,"sims",0.174888357245415
"alfalfa","D10",15,2016-01-25,0.7,0.594589877835951,0.5,"sims",0.057348835113619
"corn","D09",12,2016-01-25,0.4,0.188961605584642,0.1,"sims",0.116368667031408
"alfalfa","D13",16,2016-01-25,0.9,0.760339573356552,0.7,"sims",0.0661437827766141
"corn","D01",16,2016-01-25,0.3,0.203834422657952,0.2,"sims",0.0330718913883077
"pasture","D05",16,2016-01-25,0.7,0.625535636204635,0.5,"sims",0.0526634360823568
"alfalfa","D07",14,2016-01-25,0.9,0.789276373147341,0.7,"sims",0.0832993127835046
"corn","D08",9,2016-01-25,0.1,0.1,0.1,"sims",2.15079735662649e-09
"pasture","D03",15,2016-01-25,0.8,0.778571428571429,0.7,"sims",0.0471404520791094
"corn","D11",16,2016-01-25,0.6,0.355754141238012,0.1,"sims",0.140867845869808
"alfalfa","D02",16,2016-01-25,1,1,1,"sims",0
"pasture","D12",12,2016-01-26,0.7,0.616454545454545,0.6,"sims",0.0372677996249964
"alfalfa","D14",16,2016-01-26,0.8,0.666957279860506,0.6,"sims",0.0526634360823546
"pasture","D04",12,2016-01-26,0.4,0.313899782135076,0.3,"sims",0.0372677996249979
"corn","D06",16,2016-01-26,0.8,0.615300784655623,0.2,"sims",0.167705098312484
"alfalfa","D10",15,2016-01-26,0.7,0.594589877835951,0.5,"sims",0.057348835113619
"corn","D09",12,2016-01-26,0.4,0.188961605584642,0.1,"sims",0.116368667031408
"alfalfa","D13",16,2016-01-26,0.9,0.760687853722246,0.7,"sims",0.0726184377413889
"corn","D01",16,2016-01-26,0.3,0.214596949891068,0.2,"sims",0.0433012701892221
"pasture","D05",16,2016-01-26,0.7,0.666943594228247,0.6,"sims",0.0484122918275948
"alfalfa","D07",14,2016-01-26,0.8,0.727114210985179,0.6,"sims",0.0638876564999939
"corn","D08",9,2016-01-26,0.1,0.1,0.1,"sims",2.15079735662649e-09
"pasture","D03",15,2016-01-26,0.7,0.684451219512195,0.6,"sims",0.040000000000003
"corn","D11",16,2016-01-26,0.5,0.311900610287707,0.1,"sims",0.11180339887499
"alfalfa","D02",16,2016-01-26,0.9,0.882139737991267,0.8,"sims",0.0390312374899879
"pasture","D12",12,2016-01-27,0.9,0.816454545454546,0.8,"sims",0.0372677996249974
"alfalfa","D14",16,2016-01-27,1,0.874237140366173,0.8,"sims",0.06584783595533
"pasture","D04",12,2016-01-27,0.5,0.402788671023965,0.3,"sims",0.0493006648591639
"corn","D06",16,2016-01-27,1,0.765300784655623,0.3,"sims",0.188642353409832
"alfalfa","D10",15,2016-01-27,0.8,0.711256544502618,0.6,"sims",0.0718021974284606
"corn","D09",12,2016-01-27,0.5,0.227879581151832,0.1,"sims",0.160511335702152
"alfalfa","D13",16,2016-01-27,1,0.920635611667392,0.8,"sims",0.0695970545353763
"corn","D01",16,2016-01-27,0.3,0.267363834422658,0.2,"sims",0.0463512405443484
"pasture","D05",16,2016-01-27,0.8,0.75076519457805,0.6,"sims",0.0609174646550593
"alfalfa","D07",14,2016-01-27,1.1,0.924498692240628,0.8,"sims",0.0880630571852711
"corn","D08",9,2016-01-27,0.1,0.1,0.1,"sims",2.15079735662649e-09
"pasture","D03",15,2016-01-27,0.9,0.884451219512195,0.8,"sims",0.0399999999999978
"corn","D11",16,2016-01-27,0.7,0.423016564952049,0.2,"sims",0.124843652221488
"alfalfa","D02",16,2016-01-27,1.2,1.15834061135371,1.1,"sims",0.0496078370824631
"pasture","D12",12,2016-01-28,0.6,0.538181818181818,0.5,"sims",0.0471404520791029
"alfalfa","D14",16,2016-01-28,0.7,0.578073234524847,0.5,"sims",0.0484122918275959
"pasture","D04",12,2016-01-28,0.3,0.255555555555556,0.2,"sims",0.0493006648591639
"corn","D06",16,2016-01-28,0.7,0.536094158674804,0.2,"sims",0.141421356237309
"alfalfa","D10",15,2016-01-28,0.6,0.494589877835951,0.4,"sims",0.0573488351136174
"corn","D09",12,2016-01-28,0.3,0.166710296684119,0.1,"sims",0.0862006702732383
"alfalfa","D13",16,2016-01-28,0.7,0.646451893774489,0.6,"sims",0.0496078370824643
"corn","D01",16,2016-01-28,0.2,0.186100217864924,0.1,"sims",0.0330718913883073
"pasture","D05",16,2016-01-28,0.6,0.542588543944032,0.5,"sims",0.0484122918275925
"alfalfa","D07",14,2016-01-28,0.7,0.641848299912816,0.6,"sims",0.0494871659305429
"corn","D08",9,2016-01-28,0.1,0.1,0.1,"sims",2.15079735662649e-09
"pasture","D03",15,2016-01-28,0.6,0.6,0.6,"sims",1.8848643661549e-08
"corn","D11",16,2016-01-28,0.5,0.300130775937228,0.1,"sims",0.101357967126418
"alfalfa","D02",16,2016-01-28,0.8,0.8,0.8,"sims",1.05367121277235e-08
"pasture","D12",12,2016-01-29,0.7,0.661136363636364,0.6,"sims",0.0493006648591643
"alfalfa","D14",16,2016-01-29,0.8,0.688840453356582,0.6,"sims",0.0599478940414095
"pasture","D04",12,2016-01-29,0.4,0.313899782135076,0.3,"sims",0.0372677996249979
"corn","D06",16,2016-01-29,0.9,0.673583260680035,0.3,"sims",0.173992636338438
"alfalfa","D10",15,2016-01-29,0.7,0.62238219895288,0.5,"sims",0.065319726474219
"corn","D09",12,2016-01-29,0.4,0.188961605584642,0.1,"sims",0.116368667031408
"alfalfa","D13",16,2016-01-29,0.9,0.824249020461472,0.7,"sims",0.0609174646550557
"corn","D01",16,2016-01-29,0.3,0.232636165577342,0.2,"sims",0.0484122918275929
"pasture","D05",16,2016-01-29,0.8,0.691954525579362,0.6,"sims",0.0599478940414123
"alfalfa","D07",14,2016-01-29,0.9,0.777811682650392,0.7,"sims",0.0795394908975711
"corn","D08",9,2016-01-29,0.1,0.1,0.1,"sims",2.15079735662649e-09
"pasture","D03",15,2016-01-29,0.8,0.705879790940767,0.7,"sims",0.0249443825784963
"corn","D11",16,2016-01-29,0.5,0.315518744551003,0.1,"sims",0.114393782610769
"alfalfa","D02",16,2016-01-29,0.9,0.9,0.9,"sims",0
"pasture","D12",12,2016-01-30,1.1,1.01645454545455,1,"sims",0.0372677996250014
"alfalfa","D14",16,2016-01-30,1.2,1.07772449869224,1,"sims",0.0747391296443884
"pasture","D04",12,2016-01-30,0.6,0.502788671023965,0.4,"sims",0.0493006648591639
"corn","D06",16,2016-01-30,1.3,0.988622493461203,0.4,"sims",0.250546278160343
"alfalfa","D10",15,2016-01-30,1.1,0.949607329842932,0.8,"sims",0.0884433277428111
"corn","D09",12,2016-01-30,0.6,0.327879581151833,0.2,"sims",0.160511335702152
"alfalfa","D13",16,2016-01-30,1.3,1.13848498040923,1,"sims",0.0845484328654328
"corn","D01",16,2016-01-30,0.4,0.353464052287582,0.3,"sims",0.0496078370824612
"pasture","D05",16,2016-01-30,1.1,0.968648885002186,0.8,"sims",0.0695970545353755
"alfalfa","D07",14,2016-01-30,1.3,1.16878814298169,1,"sims",0.0979379228628718
"corn","D08",9,2016-01-30,0.2,0.2,0.2,"sims",4.30159471325297e-09
"pasture","D03",15,2016-01-30,1.1,1.0844512195122,1,"sims",0.0400000000000096
"corn","D11",16,2016-01-30,0.8,0.519049694856147,0.2,"sims",0.183711730708739
"alfalfa","D02",16,2016-01-30,1.4,1.38213973799127,1.3,"sims",0.039031237489995
"pasture","D12",12,2016-01-31,1.7,1.62659090909091,1.5,"sims",0.0595119035711907
"alfalfa","D14",16,2016-01-31,2,1.73077593722755,1.6,"sims",0.121030729568985
"pasture","D04",12,2016-01-31,1,0.794466230936819,0.7,"sims",0.0759202798262036
"corn","D06",16,2016-01-31,2,1.53369659982563,0.6,"sims",0.386490620843508
"alfalfa","D10",15,2016-01-31,1.6,1.44541884816754,1.2,"sims",0.108730042868668
"corn","D09",12,2016-01-31,1,0.516841186736475,0.3,"sims",0.276385399196283
"alfalfa","D13",16,2016-01-31,2,1.77383543752721,1.5,"sims",0.137925478066967
"corn","D01",16,2016-01-31,0.7,0.5239651416122,0.4,"sims",0.0695970545353759
"pasture","D05",16,2016-01-31,1.5,1.38552689112374,1.2,"sims",0.0968245836551861
"alfalfa","D07",14,2016-01-31,2.1,1.8245422842197,1.6,"sims",0.159719141249986
"corn","D08",9,2016-01-31,0.3,0.3,0.3,"sims",4.96705373128255e-09
"pasture","D03",15,2016-01-31,1.8,1.7345818815331,1.6,"sims",0.0748331477354739
"corn","D11",16,2016-01-31,1.3,0.853836094158675,0.4,"sims",0.257921378524542
"alfalfa","D02",16,2016-01-31,2.2,2.18213973799127,2.1,"sims",0.0390312374900064
"pasture","D12",12,2016-02-01,1.9,1.815,1.7,"sims",0.0552770798392637
"alfalfa","D14",16,2016-02-01,2.2,1.91965998256321,1.8,"sims",0.126861144563653
"pasture","D04",12,2016-02-01,1.1,0.894466230936819,0.8,"sims",0.0759202798262021
"corn","D06",16,2016-02-01,2.4,1.79546643417611,0.8,"sims",0.429707385903477
"alfalfa","D10",15,2016-02-01,1.9,1.69472076788831,1.4,"sims",0.136626010212797
"corn","D09",12,2016-02-01,1.2,0.583551483420593,0.3,"sims",0.361612899229119
"alfalfa","D13",16,2016-02-01,2.4,2.12773182411842,1.8,"sims",0.170362664630501
"corn","D01",16,2016-02-01,0.8,0.668061002178649,0.5,"sims",0.0881670998729132
"pasture","D05",16,2016-02-01,1.9,1.7809794490599,1.5,"sims",0.116592238163612
"alfalfa","D07",14,2016-02-01,2.4,2.09036617262424,1.8,"sims",0.177999082776819
"corn","D08",9,2016-02-01,0.3,0.3,0.3,"sims",4.96705373128255e-09
"pasture","D03",15,2016-02-01,2,1.95191637630662,1.8,"sims",0.0800000000000074
"corn","D11",16,2016-02-01,1.5,0.955928509154316,0.4,"sims",0.302528407757024
"alfalfa","D02",16,2016-02-01,2.5,2.48213973799127,2.4,"sims",0.0390312374900178
"pasture","D12",12,2016-02-02,0.8,0.7465,0.7,"sims",0.0493006648591673
"alfalfa","D14",16,2016-02-02,1,0.898256320836966,0.8,"sims",0.0526634360823515
"pasture","D04",12,2016-02-02,0.5,0.391677559912854,0.3,"sims",0.0408248290463865
"corn","D06",16,2016-02-02,1,0.726373147340889,0.5,"sims",0.158976216774711
"alfalfa","D10",15,2016-02-02,0.8,0.721989528795812,0.7,"sims",0.0442216638714089
"corn","D09",12,2016-02-02,0.6,0.32761780104712,0.1,"sims",0.132024829314624
"alfalfa","D13",16,2016-02-02,1,0.849586417065738,0.7,"sims",0.0829156197588841
"corn","D01",16,2016-02-02,0.3,0.264575163398693,0.2,"sims",0.0484122918275931
"pasture","D05",16,2016-02-02,1,0.885701792741583,0.8,"sims",0.0634305722818247
"alfalfa","D07",14,2016-02-02,0.9,0.842197035745423,0.8,"sims",0.0500000000000001
"corn","D08",9,2016-02-02,0.7,0.204176123467998,0.1,"sims",0.2
"pasture","D03",15,2016-02-02,0.7,0.7,0.7,"sims",1.8848643661549e-08
"corn","D11",16,2016-02-02,0.6,0.395989537925022,0.2,"sims",0.108972473588517
"alfalfa","D02",16,2016-02-02,1,1,1,"sims",0
"pasture","D12",12,2016-02-03,0.7,0.7,0.7,"sims",1.21667471666295e-08
"alfalfa","D14",16,2016-02-03,0.9,0.842720139494333,0.8,"sims",0.0496078370824587
"pasture","D04",12,2016-02-03,0.4,0.377777777777778,0.3,"sims",0.0372677996249969
"corn","D06",16,2016-02-03,1,0.697079337401918,0.5,"sims",0.145236875482778
"alfalfa","D10",15,2016-02-03,0.7,0.659685863874346,0.6,"sims",0.0442216638714076
"corn","D09",12,2016-02-03,0.5,0.272076788830716,0.1,"sims",0.122474487139159
"alfalfa","D13",16,2016-02-03,0.9,0.824249020461472,0.7,"sims",0.0609174646550557
"corn","D01",16,2016-02-03,0.3,0.232636165577342,0.2,"sims",0.0484122918275929
"pasture","D05",16,2016-02-03,0.9,0.838740708351552,0.7,"sims",0.0695970545353747
"alfalfa","D07",14,2016-02-03,0.9,0.795858761987794,0.7,"sims",0.0703489842985434
"corn","D08",9,2016-02-03,0.7,0.192600998638221,0.1,"sims",0.191162783712058
"pasture","D03",15,2016-02-03,0.7,0.689982578397213,0.6,"sims",0.0339934634239561
"corn","D11",16,2016-02-03,0.5,0.357105492589364,0.2,"sims",0.0935414346693486
"alfalfa","D02",16,2016-02-03,1,0.908995633187773,0.9,"sims",0.0330718913883074
"pasture","D12",12,2016-02-04,1.1,1.00704545454545,1,"sims",0.0276385399196292
"alfalfa","D14",16,2016-02-04,1.3,1.20658238884045,1.1,"sims",0.0559016994374991
"pasture","D04",12,2016-02-04,0.6,0.50557734204793,0.5,"sims",0.0372677996249964
"corn","D06",16,2016-02-04,1.3,0.980340017436792,0.7,"sims",0.199902319896493
"alfalfa","D10",15,2016-02-04,1,0.923734729493892,0.9,"sims",0.0489897948556645
"corn","D09",12,2016-02-04,0.7,0.405366492146597,0.2,"sims",0.149768339630095
"alfalfa","D13",16,2016-02-04,1.3,1.09982585981715,0.9,"sims",0.0982264602843896
"corn","D01",16,2016-02-04,0.4,0.332636165577342,0.3,"sims",0.0484122918275933
"pasture","D05",16,2016-02-04,1.2,1.04219501530389,0.9,"sims",0.0788095013307414
"alfalfa","D07",14,2016-02-04,1.3,1.12414995640802,1,"sims",0.0979379228628744
"corn","D08",9,2016-02-04,1,0.327326373127553,0.2,"sims",0.257240820062005
"pasture","D03",15,2016-02-04,1,0.989982578397213,0.9,"sims",0.0339934634239518
"corn","D11",16,2016-02-04,0.8,0.524411508282476,0.3,"sims",0.139053721633044
"alfalfa","D02",16,2016-02-04,1.4,1.37799126637555,1.3,"sims",0.0433012701892304
"pasture","D12",12,2016-02-05,1,0.934909090909091,0.9,"sims",0.0471404520791037
"alfalfa","D14",16,2016-02-05,1.2,1.10658238884045,1,"sims",0.0559016994374991
"pasture","D04",12,2016-02-05,0.6,0.491677559912854,0.4,"sims",0.0408248290463863
"corn","D06",16,2016-02-05,1.2,0.918613775065388,0.7,"sims",0.180277563773201
"alfalfa","D10",15,2016-02-05,0.9,0.841623036649215,0.8,"sims",0.0489897948556645
"corn","D09",12,2016-02-05,0.7,0.376178010471204,0.1,"sims",0.162446572413483
"alfalfa","D13",16,2016-02-05,1.2,1.02703526338703,0.9,"sims",0.0788095013307442
"corn","D01",16,2016-02-05,0.4,0.303485838779956,0.2,"sims",0.0526634360823528
"pasture","D05",16,2016-02-05,1.1,1.03874070835155,0.9,"sims",0.0695970545353771
"alfalfa","D07",14,2016-02-05,1.2,1.0323016564952,0.9,"sims",0.0906326967174967
"corn","D08",9,2016-02-05,0.9,0.238901497957331,0.1,"sims",0.253859103528797
"pasture","D03",15,2016-02-05,0.9,0.894468641114983,0.8,"sims",0.0249443825784892
"corn","D11",16,2016-02-05,0.7,0.498081952920663,0.3,"sims",0.118420595759353
"alfalfa","D02",16,2016-02-05,1.3,1.20899563318777,1.2,"sims",0.0330718913883192
"pasture","D12",12,2016-02-06,1.1,1.08986363636364,1,"sims",0.0276385399196399
"alfalfa","D14",16,2016-02-06,1.4,1.30658238884045,1.2,"sims",0.0559016994374951
"pasture","D04",12,2016-02-06,0.7,0.591677559912854,0.5,"sims",0.0408248290463895
"corn","D06",16,2016-02-06,1.5,1.06970357454228,0.8,"sims",0.220794021658196
"alfalfa","D10",15,2016-02-06,1.1,1.01226003490401,1,"sims",0.0400000000000022
"corn","D09",12,2016-02-06,0.8,0.44978184991274,0.2,"sims",0.180084856541452
"alfalfa","D13",16,2016-02-06,1.4,1.20121898127993,1,"sims",0.105326872164704
"corn","D01",16,2016-02-06,0.5,0.367015250544662,0.3,"sims",0.058296119081805
"pasture","D05",16,2016-02-06,1.3,1.19352864013992,1.1,"sims",0.0695970545353803
"alfalfa","D07",14,2016-02-06,1.4,1.22693984306888,1.1,"sims",0.105220856161832
"corn","D08",9,2016-02-06,1.1,0.338901497957331,0.2,"sims",0.286744175568088
"pasture","D03",15,2016-02-06,1.1,1.0844512195122,1,"sims",0.0400000000000096
"corn","D11",16,2016-02-06,0.9,0.571054925893636,0.3,"sims",0.153983562434436
"alfalfa","D02",16,2016-02-06,1.5,1.5,1.5,"sims",0
"pasture","D12",12,2016-02-07,1.4,1.32009090909091,1.2,"sims",0.0552770798392556
"alfalfa","D14",16,2016-02-07,1.7,1.58265039232781,1.5,"sims",0.0707106781186571
"pasture","D04",12,2016-02-07,0.8,0.691677559912854,0.6,"sims",0.0408248290463859
"corn","D06",16,2016-02-07,1.7,1.26748038360942,0.9,"sims",0.254874356301296
"alfalfa","D10",15,2016-02-07,1.3,1.16365619546248,1.1,"sims",0.0541602560309198
"corn","D09",12,2016-02-07,0.9,0.527530541012216,0.2,"sims",0.200520156925266
"alfalfa","D13",16,2016-02-07,1.6,1.38872442316064,1.2,"sims",0.114564392373896
"corn","D01",16,2016-02-07,0.5,0.421525054466231,0.3,"sims",0.0582961190818052
"pasture","D05",16,2016-02-07,1.5,1.34219501530389,1.2,"sims",0.0788095013307428
"alfalfa","D07",14,2016-02-07,1.6,1.42693984306888,1.3,"sims",0.105220856161828
"corn","D08",9,2016-02-07,1.2,0.362051747616886,0.2,"sims",0.323560439523578
"pasture","D03",15,2016-02-07,1.3,1.26228222996516,1.2,"sims",0.0489897948556645
"corn","D11",16,2016-02-07,1,0.670357454228422,0.4,"sims",0.173205080756888
"alfalfa","D02",16,2016-02-07,1.7,1.7,1.7,"sims",4.71216091538724e-08
"pasture","D12",12,2016-02-08,1.5,1.42477272727273,1.3,"sims",0.0595119035711932
"alfalfa","D14",16,2016-02-08,1.8,1.69825632083697,1.6,"sims",0.0634305722818325
"pasture","D04",12,2016-02-08,0.9,0.744444444444445,0.7,"sims",0.0640095478989055
"corn","D06",16,2016-02-08,1.8,1.35082824760244,1,"sims",0.261530949411346
"alfalfa","D10",15,2016-02-08,1.3,1.24162303664921,1.2,"sims",0.0489897948556645
"corn","D09",12,2016-02-08,1,0.571945898778359,0.2,"sims",0.224072160995813
"alfalfa","D13",16,2016-02-08,1.7,1.48319547235525,1.3,"sims",0.111102430216442
"corn","D01",16,2016-02-08,0.6,0.467015250544662,0.4,"sims",0.058296119081805
"pasture","D05",16,2016-02-08,1.6,1.41329252295584,1.2,"sims",0.116592238163614
"alfalfa","D07",14,2016-02-08,1.7,1.51547515257193,1.4,"sims",0.110886962116146
"corn","D08",9,2016-02-08,1.3,0.385201997276441,0.2,"sims",0.361410132606458
"pasture","D03",15,2016-02-08,1.4,1.35117595818815,1.3,"sims",0.0498887651569855
"corn","D11",16,2016-02-08,1.1,0.730034873583261,0.4,"sims",0.18529958850467
"alfalfa","D02",16,2016-02-08,1.9,1.80554585152838,1.8,"sims",0.0242061459137945
"pasture","D12",12,2016-02-09,1.4,1.3465,1.3,"sims",0.0493006648591651
"alfalfa","D14",16,2016-02-09,1.8,1.62606800348736,1.5,"sims",0.0707106781186571
"pasture","D04",12,2016-02-09,0.8,0.702788671023965,0.6,"sims",0.0552770798392576
"corn","D06",16,2016-02-09,1.8,1.33073234524847,1,"sims",0.258526473499329
"alfalfa","D10",15,2016-02-09,1.3,1.24162303664921,1.2,"sims",0.0489897948556645
"corn","D09",12,2016-02-09,1,0.566404886561955,0.2,"sims",0.215380799722002
"alfalfa","D13",16,2016-02-09,1.7,1.48907270352634,1.3,"sims",0.12103072956898
"corn","D01",16,2016-02-09,0.6,0.467015250544662,0.4,"sims",0.058296119081805
"pasture","D05",16,2016-02-09,1.6,1.45334499344119,1.3,"sims",0.0866025403784506
"alfalfa","D07",14,2016-02-09,1.7,1.51547515257193,1.4,"sims",0.110886962116146
"corn","D08",9,2016-02-09,1.3,0.373626872446664,0.2,"sims",0.352766841475279
"pasture","D03",15,2016-02-09,1.4,1.29137630662021,1.2,"sims",0.0442216638714083
"corn","D11",16,2016-02-09,1,0.711987794245859,0.4,"sims",0.178426280295252
"alfalfa","D02",16,2016-02-09,1.8,1.8,1.8,"sims",0
"pasture","D12",12,2016-02-10,1.4,1.37922727272727,1.3,"sims",0.0433012701892193
"alfalfa","D14",16,2016-02-10,1.6,1.55383609415867,1.5,"sims",0.048412291827589
"pasture","D04",12,2016-02-10,0.9,0.791677559912854,0.7,"sims",0.0408248290463895
"corn","D06",16,2016-02-10,1.8,1.42101133391456,1.2,"sims",0.2
"alfalfa","D10",15,2016-02-10,1.6,1.46282722513089,1.4,"sims",0.0679869268479
"corn","D09",12,2016-02-10,0.8,0.648647469458988,0.4,"sims",0.116368667031408
"alfalfa","D13",16,2016-02-10,1.7,1.52228994340444,1.2,"sims",0.13169567191066
"corn","D01",16,2016-02-10,0.5,0.426710239651416,0.4,"sims",0.0390312374899897
"pasture","D05",16,2016-02-10,1.7,1.55566243987757,1.4,"sims",0.0998044963917037
"alfalfa","D07",14,2016-02-10,1.7,1.6501743679163,1.6,"sims",0.04948716593053
"corn","D08",9,2016-02-10,0.6,0.432001815705856,0.2,"sims",0.133333333333333
"pasture","D03",15,2016-02-10,1.3,1.21354529616725,1.2,"sims",0.0442216638714109
"corn","D11",16,2016-02-10,1,0.740409764603313,0.5,"sims",0.142384821873682
"alfalfa","D02",16,2016-02-10,1.8,1.8,1.8,"sims",0
"pasture","D12",12,2016-02-11,1.3,1.2465,1.2,"sims",0.0493006648591591
"alfalfa","D14",16,2016-02-11,1.5,1.40658238884045,1.3,"sims",0.0559016994374971
"pasture","D04",12,2016-02-11,0.8,0.70557734204793,0.7,"sims",0.0372677996249974
"corn","D06",16,2016-02-11,1.6,1.29485614646905,1.1,"sims",0.167705098312485
"alfalfa","D10",15,2016-02-11,1.4,1.30314136125654,1.3,"sims",0.0400000000000008
"corn","D09",12,2016-02-11,0.7,0.582024432809773,0.3,"sims",0.108012344973466
"alfalfa","D13",16,2016-02-11,1.6,1.40269917283413,1.1,"sims",0.121030729568982
"corn","D01",16,2016-02-11,0.4,0.388888888888889,0.3,"sims",0.0242061459137962
"pasture","D05",16,2016-02-11,1.6,1.44451246174027,1.3,"sims",0.0927024810886991
"alfalfa","D07",14,2016-02-11,1.5,1.49272013949433,1.4,"sims",0.0257539376818943
"corn","D08",9,2016-02-11,0.5,0.378302315024966,0.2,"sims",0.113311544746506
"pasture","D03",15,2016-02-11,1.2,1.11284843205575,1.1,"sims",0.0400000000000067
"corn","D11",16,2016-02-11,0.9,0.663251961639059,0.4,"sims",0.158113883008419
"alfalfa","D02",16,2016-02-11,1.7,1.60899563318777,1.6,"sims",0.0330718913882991
"pasture","D12",12,2016-02-12,1.4,1.33022727272727,1.3,"sims",0.0433012701892159
"alfalfa","D14",16,2016-02-12,1.6,1.50658238884045,1.4,"sims",0.0559016994374932
"pasture","D04",12,2016-02-12,0.9,0.755555555555556,0.7,"sims",0.0623609564462337
"corn","D06",16,2016-02-12,1.8,1.37301656495205,1.1,"sims",0.203004772111397
"alfalfa","D10",15,2016-02-12,1.5,1.41404886561955,1.4,"sims",0.0471404520791094
"corn","D09",12,2016-02-12,0.8,0.644328097731239,0.4,"sims",0.110554159678513
"alfalfa","D13",16,2016-02-12,1.7,1.49869394862865,1.2,"sims",0.145236875482779
"corn","D01",16,2016-02-12,0.5,0.396165577342048,0.3,"sims",0.035355339059327
"pasture","D05",16,2016-02-12,1.6,1.47756886751202,1.3,"sims",0.103077640640451
"alfalfa","D07",14,2016-02-12,1.6,1.6,1.6,"sims",2.25284381514327e-08
"corn","D08",9,2016-02-12,0.5,0.420426690876078,0.2,"sims",0.122726233524303
"pasture","D03",15,2016-02-12,1.2,1.18998257839721,1.1,"sims",0.0339934634239622
"corn","D11",16,2016-02-12,1,0.713382737576286,0.4,"sims",0.147769880219212
"alfalfa","D02",16,2016-02-12,1.8,1.7235807860262,1.7,"sims",0.0433012701892381
"pasture","D12",12,2016-02-13,1.8,1.69690909090909,1.6,"sims",0.0408248290464112
"alfalfa","D14",16,2016-02-13,2,1.89825632083697,1.8,"sims",0.0634305722818255
"pasture","D04",12,2016-02-13,1.1,0.944444444444444,0.9,"sims",0.064009547898906
"corn","D06",16,2016-02-13,2.2,1.70749782040105,1.4,"sims",0.250546278160345
"alfalfa","D10",15,2016-02-13,1.9,1.75170157068063,1.7,"sims",0.0718021974284676
"corn","D09",12,2016-02-13,1,0.815139616055847,0.5,"sims",0.144096803881588
"alfalfa","D13",16,2016-02-13,2.1,1.85520243796256,1.5,"sims",0.161535599791499
"corn","D01",16,2016-02-13,0.6,0.515599128540305,0.4,"sims",0.0484122918275919
"pasture","D05",16,2016-02-13,2,1.83756012243113,1.6,"sims",0.115751619859079
"alfalfa","D07",14,2016-02-13,2.1,2.0501743679163,2,"sims",0.0494871659305352
"corn","D08",9,2016-02-13,0.7,0.532001815705856,0.3,"sims",0.133333333333333
"pasture","D03",15,2016-02-13,1.6,1.51354529616725,1.5,"sims",0.0442216638714163
"corn","D11",16,2016-02-13,1.3,0.932170880557978,0.6,"sims",0.198332895657781
"alfalfa","D02",16,2016-02-13,2.3,2.20899563318777,2.2,"sims",0.0330718913883326
